# BIDS-Eye synonym collision report
# Generated by RAG/audit_collisions.py

## task  (1184 concepts)
# CRITICAL=239  HIGH=1075  MEDIUM=8539  EMBED=0

CRITICAL resting_state_technical.synonyms["resting-state baseline"] (w=0.1, score=100) → calibration_baseline.synonym["resting-state baseline"]
MEDIUM   sensorimotor_task_general.synonyms["visuomotor task"] (w=0.1, score=90) → multiple_object_monitoring.synonym["mot"]
MEDIUM   sensorimotor_task_general.synonyms["visuomotor task"] (w=0.1, score=90) → visual_orthographic_processing.synonym["om"]
MEDIUM   sensorimotor_task_general.synonyms["visuo-motor task"] (w=0.1, score=90) → multiple_object_monitoring.synonym["mot"]
MEDIUM   sensorimotor_task_general.synonyms["finger tapping task"] (w=0.1, score=90) → finger_tapping_task.synonym["tapping task"]
MEDIUM   sensorimotor_task_general.synonyms["finger-tapping task"] (w=0.1, score=90) → finger_tapping_task.synonym["tapping task"]
MEDIUM   sensorimotor_task_general.synonyms["action-perception task"] (w=0.1, score=90) → perception_general.synonym["percept"]
MEDIUM   sensorimotor_task_general.synonyms["motor execution task"] (w=0.1, score=90) → multiple_object_monitoring.synonym["mot"]
MEDIUM   sensorimotor_task_general.synonyms["visuomotor tracking task"] (w=0.1, score=90) → multiple_object_monitoring.synonym["mot"]
MEDIUM   table_tennis_task.synonyms["table tennis anticipation task"] (w=0.1, score=90) → anticipation_task.label["anticipation task"]
MEDIUM   table_tennis_task.synonyms["paddle sport task"] (w=0.1, score=90) → object_memory_task.synonym["ort"]
MEDIUM   tactile_perception_task.synonyms["haptic object recognition task"] (w=0.1, score=90) → recognition.label["recognition task"]
MEDIUM   tactile_perception_task.synonyms["haptic perception task"] (w=0.1, score=90) → motor_somasensory.synonym["haptic"]
MEDIUM   tactile_perception_task.synonyms["haptic perception task"] (w=0.1, score=90) → perception_general.synonym["percept"]
MEDIUM   tactile_perception_task.synonyms["haptic task"] (w=0.1, score=90) → transitive_inference_task.synonym["ti"]
MEDIUM   tactile_perception_task.synonyms["haptic task"] (w=0.1, score=90) → motor_somasensory.synonym["haptic"]
MEDIUM   tactile_perception_task.synonyms["somatosensory discrimination task"] (w=0.1, score=90) → recognition.synonym["discrimination"]
MEDIUM   tactile_perception_task.synonyms["somatosensory perception task"] (w=0.1, score=90) → perception_general.synonym["percept"]
MEDIUM   tactile_perception_task.synonyms["tactile discrimination task"] (w=0.1, score=90) → recognition.synonym["discrimination"]
MEDIUM   tactile_perception_task.synonyms["tactile stimulation paradigm"] (w=0.1, score=90) → tactile_stimulation.synonym["tactile stim"]
MEDIUM   tactile_perception_task.synonyms["touch perception task"] (w=0.1, score=90) → perception_general.synonym["percept"]
MEDIUM   tactile_perception_task.synonyms["two-point discrimination task"] (w=0.1, score=90) → recognition.synonym["discrimination"]
MEDIUM   tactile_perception_task.synonyms["2-point discrimination task"] (w=0.1, score=90) → recognition.synonym["discrimination"]
MEDIUM   tactile_perception_task.synonyms["vibrotactile discrimination task"] (w=0.1, score=90) → recognition.synonym["discrimination"]
MEDIUM   tactile_perception_task.synonyms["haptic exploration task"] (w=0.1, score=90) → motor_somasensory.synonym["haptic"]
MEDIUM   tactile_perception_task.synonyms["haptic object recognition task"] (w=0.1, score=90) → motor_somasensory.synonym["haptic"]
MEDIUM   motor_skill_trained_hand_trained_sequence.synonyms["motor memory recall"] (w=0.1, score=90) → memory.label["memory"]
MEDIUM   motor_skill_trained_hand_trained_sequence.synonyms["motor memory retrieval"] (w=0.1, score=90) → memory.label["memory"]
MEDIUM   motor_skill_trained_hand_trained_sequence.synonyms["THTS condition"] (w=0.1, score=90) → transitive_inference_task.synonym["ti"]
MEDIUM   motor_skill_trained_hand_trained_sequence.synonyms["TH-TS condition"] (w=0.1, score=90) → transitive_inference_task.synonym["ti"]
MEDIUM   motor_skill_trained_hand_trained_sequence.synonyms["trained motor sequence"] (w=0.1, score=90) → multiple_object_monitoring.synonym["mot"]
MEDIUM   motor_skill_trained_hand_trained_sequence.synonyms["practiced motor sequence"] (w=0.1, score=90) → multiple_object_monitoring.synonym["mot"]
MEDIUM   motor_skill_trained_hand_trained_sequence.synonyms["practised motor sequence"] (w=0.1, score=90) → multiple_object_monitoring.synonym["mot"]
MEDIUM   motor_skill_trained_hand_trained_sequence.synonyms["motor memory recall"] (w=0.1, score=90) → conditional_visual_associative_learning.synonym["cal"]
MEDIUM   motor_skill_trained_hand_trained_sequence.synonyms["motor memory recall"] (w=0.1, score=90) → multiple_object_monitoring.synonym["mot"]
MEDIUM   motor_skill_trained_hand_trained_sequence.synonyms["motor memory retrieval"] (w=0.1, score=90) → multiple_object_monitoring.synonym["mot"]
MEDIUM   motor_skill_trained_hand_untrained_sequence.synonyms["THUS condition"] (w=0.1, score=90) → transitive_inference_task.synonym["ti"]
MEDIUM   vision_for_action.synonyms["visuomotor coordination"] (w=0.1, score=90) → multiple_object_monitoring.synonym["mot"]
MEDIUM   vision_for_action.synonyms["visuo-motor coordination"] (w=0.1, score=90) → multiple_object_monitoring.synonym["mot"]
MEDIUM   vision_for_action.synonyms["perception for action"] (w=0.1, score=90) → perception_general.synonym["percept"]
MEDIUM   vision_for_action.synonyms["visuomotor integration"] (w=0.1, score=90) → multiple_object_monitoring.synonym["mot"]
MEDIUM   vision_for_action.synonyms["visuo-motor integration"] (w=0.1, score=90) → multiple_object_monitoring.synonym["mot"]
MEDIUM   vision_for_action.synonyms["visual-motor control"] (w=0.1, score=90) → multiple_object_monitoring.synonym["mot"]
MEDIUM   vision_for_action.synonyms["visuo-motor control"] (w=0.1, score=90) → multiple_object_monitoring.synonym["mot"]
MEDIUM   vision_for_action.synonyms["visuomotor tracking"] (w=0.1, score=90) → multiple_object_monitoring.synonym["mot"]
MEDIUM   vision_for_action.synonyms["visuo-motor tracking"] (w=0.1, score=90) → multiple_object_monitoring.synonym["mot"]
MEDIUM   visual_motor_task_general.synonyms["visually guided reaching task"] (w=0.1, score=90) → reaching_task.label["reaching task"]
MEDIUM   visual_motor_task_general.synonyms["visuomotor task"] (w=0.1, score=90) → multiple_object_monitoring.synonym["mot"]
MEDIUM   visual_motor_task_general.synonyms["visuomotor task"] (w=0.1, score=90) → visual_orthographic_processing.synonym["om"]
MEDIUM   visual_motor_task_general.synonyms["visuo-motor task"] (w=0.1, score=90) → multiple_object_monitoring.synonym["mot"]
MEDIUM   visual_motor_task_general.synonyms["visual motor task"] (w=0.1, score=90) → multiple_object_monitoring.synonym["mot"]
MEDIUM   visual_motor_task_general.synonyms["visuomotor paradigm"] (w=0.1, score=90) → multiple_object_monitoring.synonym["mot"]
MEDIUM   visual_motor_task_general.synonyms["visuo-motor paradigm"] (w=0.1, score=90) → multiple_object_monitoring.synonym["mot"]
MEDIUM   visual_motor_task_general.synonyms["visual-motor paradigm"] (w=0.1, score=90) → multiple_object_monitoring.synonym["mot"]
MEDIUM   visual_motor_task_general.synonyms["visuomotor control task"] (w=0.1, score=90) → multiple_object_monitoring.synonym["mot"]
MEDIUM   visual_motor_task_general.synonyms["visuomotor tracking task"] (w=0.1, score=90) → multiple_object_monitoring.synonym["mot"]
MEDIUM   active_escape_task.synonyms["motor escape"] (w=0.1, score=90) → multiple_object_monitoring.synonym["mot"]
MEDIUM   active_escape_task.synonyms["motor escape task"] (w=0.1, score=90) → multiple_object_monitoring.synonym["mot"]
MEDIUM   active_escape_task.synonyms["operant escape"] (w=0.1, score=90) → emotion_processing_regulation.synonym["er"]
MEDIUM   alternating_somatosensory_stimulation.synonyms["alternating tactile stimulation"] (w=0.1, score=90) → tactile_stimulation.label["tactile stimulation"]
MEDIUM   alternating_somatosensory_stimulation.synonyms["alternating vibrotactile stimulation"] (w=0.1, score=90) → tactile_stimulation.label["tactile stimulation"]
MEDIUM   alternating_somatosensory_stimulation.synonyms["alternating median nerve stimulation"] (w=0.1, score=90) → median_nerve_stimulation.label["median nerve stimulation"]
MEDIUM   alternating_somatosensory_stimulation.synonyms["sequential tactile stimulation"] (w=0.1, score=90) → tactile_stimulation.label["tactile stimulation"]
MEDIUM   alternating_somatosensory_stimulation.synonyms["alternating tactile stimulation"] (w=0.1, score=90) → tactile_stimulation.synonym["tactile stim"]
MEDIUM   alternating_somatosensory_stimulation.synonyms["alternating vibrotactile stimulation"] (w=0.1, score=90) → tactile_stimulation.synonym["tactile stim"]
MEDIUM   alternating_somatosensory_stimulation.synonyms["sequential tactile stimulation"] (w=0.1, score=90) → tactile_stimulation.synonym["tactile stim"]
MEDIUM   arm_motor_localizer_cast.synonyms["Cast dataset motor localizer (arm)"] (w=0.1, score=90) → motor_localizer.label["motor localizer"]
MEDIUM   arm_motor_localizer_cast.synonyms["Courage-Cast arm motor localizer"] (w=0.1, score=90) → motor_localizer.label["motor localizer"]
MEDIUM   arm_motor_localizer_cast.synonyms["motor localizer arm (Cast)"] (w=0.1, score=90) → motor_localizer.label["motor localizer"]
MEDIUM   arm_motor_localizer_cast.synonyms["upper extremity motor localizer (Cast)"] (w=0.1, score=90) → motor_localizer.label["motor localizer"]
MEDIUM   arm_motor_localizer_cast.synonyms["upper limb motor localizer (Cast)"] (w=0.1, score=90) → motor_localizer.label["motor localizer"]
MEDIUM   arm_motor_localizer_cast.synonyms["arm motor fMRI (Cast)"] (w=0.1, score=90) → multiple_object_monitoring.synonym["mot"]
MEDIUM   arm_motor_localizer_cast.synonyms["arm motor mapping (Cast)"] (w=0.1, score=90) → multiple_object_monitoring.synonym["mot"]
MEDIUM   arm_motor_localizer_cast.synonyms["arm motor task (Cast)"] (w=0.1, score=90) → multiple_object_monitoring.synonym["mot"]
MEDIUM   arm_motor_localizer_cast.synonyms["Cast arm motor mapping"] (w=0.1, score=90) → multiple_object_monitoring.synonym["mot"]
MEDIUM   arm_motor_localizer_cast.synonyms["Cast arm motor task"] (w=0.1, score=90) → multiple_object_monitoring.synonym["mot"]
MEDIUM   arm_motor_localizer_cast.synonyms["Cast motor mapping (arm)"] (w=0.1, score=90) → multiple_object_monitoring.synonym["mot"]
MEDIUM   bilateral_finger_tapping.synonyms["bimanual tapping task"] (w=0.1, score=90) → finger_tapping_task.synonym["tapping task"]
MEDIUM   bilateral_finger_tapping.synonyms["bilateral tapping task"] (w=0.1, score=90) → finger_tapping_task.synonym["tapping task"]
MEDIUM   bilateral_finger_tapping.synonyms["bilateral finger-tapping task"] (w=0.1, score=90) → finger_tapping_task.synonym["tapping task"]
MEDIUM   bilateral_finger_tapping.synonyms["alternating finger tapping"] (w=0.1, score=90) → finger_tapping_task.synonym["finger tapping"]
MEDIUM   bilateral_finger_tapping.synonyms["in-phase finger tapping"] (w=0.1, score=90) → finger_tapping_task.synonym["finger tapping"]
MEDIUM   bilateral_finger_tapping.synonyms["anti-phase finger tapping"] (w=0.1, score=90) → finger_tapping_task.synonym["finger tapping"]
MEDIUM   bilateral_finger_tapping.synonyms["two-handed finger tapping"] (w=0.1, score=90) → finger_tapping_task.synonym["finger tapping"]
MEDIUM   bilateral_finger_tapping.synonyms["dual-hand finger tapping"] (w=0.1, score=90) → finger_tapping_task.synonym["finger tapping"]
MEDIUM   body_motor_task.synonyms["sensorimotor task"] (w=0.1, score=90) → sensorimotor_task_general.label["sensorimotor task (general)"]
MEDIUM   body_motor_task.synonyms["full-body motor task"] (w=0.3, score=90) → multiple_object_monitoring.synonym["mot"]
MEDIUM   body_motor_task.synonyms["motor imagery task"] (w=0.3, score=90) → multiple_object_monitoring.synonym["mot"]
MEDIUM   body_motor_task.synonyms["full body motor task"] (w=0.1, score=90) → multiple_object_monitoring.synonym["mot"]
MEDIUM   body_motor_task.synonyms["whole-body motor task"] (w=0.1, score=90) → multiple_object_monitoring.synonym["mot"]
MEDIUM   body_motor_task.synonyms["whole body motor task"] (w=0.1, score=90) → multiple_object_monitoring.synonym["mot"]
MEDIUM   body_motor_task.synonyms["somatic motor task"] (w=0.1, score=90) → multiple_object_monitoring.synonym["mot"]
MEDIUM   body_motor_task.synonyms["body action task"] (w=0.1, score=90) → transitive_inference_task.synonym["ti"]
MEDIUM   body_motor_task.synonyms["body-part motor task"] (w=0.1, score=90) → multiple_object_monitoring.synonym["mot"]
MEDIUM   body_motor_task.synonyms["body part motor task"] (w=0.1, score=90) → multiple_object_monitoring.synonym["mot"]
MEDIUM   body_motor_task.synonyms["gross motor task"] (w=0.1, score=90) → multiple_object_monitoring.synonym["mot"]
MEDIUM   body_motor_task.synonyms["gross motor task"] (w=0.1, score=90) → symbol_search_task.synonym["ss"]
MEDIUM   body_motor_task.synonyms["limb motor task"] (w=0.1, score=90) → multiple_object_monitoring.synonym["mot"]
MEDIUM   body_motor_task.synonyms["motor execution task"] (w=0.1, score=90) → multiple_object_monitoring.synonym["mot"]
MEDIUM   body_motor_task.synonyms["sensorimotor task"] (w=0.1, score=90) → multiple_object_monitoring.synonym["mot"]
MEDIUM   body_motor_task.synonyms["motor control task"] (w=0.1, score=90) → multiple_object_monitoring.synonym["mot"]
MEDIUM   body_motor_task.synonyms["HCP motor task"] (w=0.1, score=90) → multiple_object_monitoring.synonym["mot"]
MEDIUM   cued_multi_finger_motor_task.synonyms["sequential finger tapping task"] (w=0.1, score=90) → finger_tapping_task.label["finger tapping task"]
MEDIUM   cued_multi_finger_motor_task.synonyms["multi finger motor task"] (w=0.1, score=90) → multiple_object_monitoring.synonym["mot"]
MEDIUM   cued_multi_finger_motor_task.synonyms["multi-finger tapping task"] (w=0.1, score=90) → finger_tapping_task.synonym["finger tapping"]
MEDIUM   cued_multi_finger_motor_task.synonyms["multi-finger tapping task"] (w=0.1, score=90) → finger_tapping_task.synonym["tapping task"]
MEDIUM   cued_multi_finger_motor_task.synonyms["multifinger motor task"] (w=0.1, score=90) → multiple_object_monitoring.synonym["mot"]
MEDIUM   cued_multi_finger_motor_task.synonyms["RSA finger motor task"] (w=0.1, score=90) → multiple_object_monitoring.synonym["mot"]
MEDIUM   cued_multi_finger_motor_task.synonyms["sequential finger tapping task"] (w=0.1, score=90) → finger_tapping_task.synonym["finger tapping"]
MEDIUM   cued_multi_finger_motor_task.synonyms["sequential finger tapping task"] (w=0.1, score=90) → finger_tapping_task.synonym["finger tapping task"]
MEDIUM   cued_multi_finger_motor_task.synonyms["sequential finger tapping task"] (w=0.1, score=90) → finger_tapping_task.synonym["tapping task"]
MEDIUM   cued_single_finger_motor_task.synonyms["cued finger tapping task"] (w=0.1, score=90) → finger_tapping_task.synonym["finger tapping"]
MEDIUM   cued_single_finger_motor_task.synonyms["cued finger tapping task"] (w=0.1, score=90) → finger_tapping_task.synonym["tapping task"]
MEDIUM   cued_single_finger_motor_task.synonyms["digit motor mapping task"] (w=0.1, score=90) → multiple_object_monitoring.synonym["mot"]
MEDIUM   cued_single_finger_motor_task.synonyms["RSA finger task"] (w=0.1, score=90) → emotion_processing_regulation.synonym["er"]
MEDIUM   cued_single_finger_motor_task.synonyms["single digit tapping task"] (w=0.1, score=90) → finger_tapping_task.synonym["tapping task"]
MEDIUM   cued_single_finger_motor_task.synonyms["single-finger motor task"] (w=0.1, score=90) → multiple_object_monitoring.synonym["mot"]
MEDIUM   cued_single_finger_motor_task.synonyms["single-finger tapping task"] (w=0.1, score=90) → finger_tapping_task.synonym["finger tapping"]
MEDIUM   cued_single_finger_motor_task.synonyms["single-finger tapping task"] (w=0.1, score=90) → finger_tapping_task.synonym["tapping task"]
MEDIUM   basketball_dribble_motor_imagery.synonyms["dribbling motor imagery"] (w=0.1, score=90) → multiple_object_monitoring.synonym["mot"]
MEDIUM   basketball_dribble_motor_imagery.synonyms["dribbling motor imagery"] (w=0.1, score=90) → motor_imagery_general.synonym["motor imagery"]
MEDIUM   basketball_dribble_motor_imagery.synonyms["motor imagery of basketball dribbling"] (w=0.1, score=90) → motor_imagery_general.synonym["motor imagery"]
MEDIUM   basketball_dribble_motor_imagery.synonyms["basketball motor imagery"] (w=0.1, score=90) → multiple_object_monitoring.synonym["mot"]
MEDIUM   basketball_dribble_motor_imagery.synonyms["basketball motor imagery"] (w=0.1, score=90) → motor_imagery_general.synonym["motor imagery"]
